# Definition of the community standard for skyglow observations 1.0
# URL: http://www.darksky.org/NSBM/sdf1.0.pdf
# Number of header lines: 35
# This data is released under the following license: ODbL 1.0 http://opendatacommons.org/licenses/odbl/summary/
# Device type: SQM-LU
# Instrument ID: SQM_LU-MacLeish
# Data supplier: Mariana Abarca / Smith College Biology Department
# Location name: Smith College - MacLeish Field Station
# Position: 42.449183, -72.679909, 170
# Local timezone: UTC-4
# Time Synchronization: NTP
# Moving / Stationary position: STATIONARY
# Moving / Fixed look direction: FIXED
# Number of channels: 1
# Filters per channel: HOYA CM-500
# Measurement direction per channel: 0., 0.
# Field of view: 20
# Number of fields per line: 6
# SQM serial number: 5796
# SQM firmware version: 79
# SQM cover offset value: -0.11
# SQM readout test ix: i,00000004,00000006,00000079,00005796
# SQM readout test rx: r, 09.39m,0000017207Hz,0000000000c,0000000.000s, 020.6C
# SQM readout test cx: c,00000019.97m,0000215.540s, 020.3C,00000008.71m, 020.9C
# Comment:
# Comment:
# Comment:
# Comment:
# Comment: Capture program: PySQM
# blank line 30
# blank line 31
# blank line 32
# UTC Date & Time, Local Date & Time, Temperature, Counts, Frequency, MSAS
# YYYY-MM-DDTHH:mm:ss.fff;YYYY-MM-DDTHH:mm:ss.fff;Celsius;number;Hz;mag/arcsec^2
# END OF HEADER
2024-06-26T01:45:28.000;2024-06-25T21:45:28.000;20.60;0.000;2460.000;11.500
2024-06-26T01:45:33.000;2024-06-25T21:45:33.000;20.90;0.000;2451.000;11.500
2024-06-26T01:45:38.000;2024-06-25T21:45:38.000;20.90;0.000;2460.000;11.500
2024-06-26T01:45:43.000;2024-06-25T21:45:43.000;20.60;0.000;2453.000;11.500
2024-06-26T01:45:48.000;2024-06-25T21:45:48.000;20.90;0.000;2458.000;11.500
2024-06-26T01:45:53.000;2024-06-25T21:45:53.000;20.90;0.000;2453.000;11.500
2024-06-26T01:45:58.000;2024-06-25T21:45:58.000;20.60;0.000;2457.000;11.500
2024-06-26T01:46:03.000;2024-06-25T21:46:03.000;20.90;0.000;2454.000;11.500
2024-06-26T01:46:08.000;2024-06-25T21:46:08.000;20.90;0.000;2457.000;11.500
2024-06-26T01:46:13.000;2024-06-25T21:46:13.000;20.60;0.000;2451.000;11.500
2024-06-26T01:46:18.000;2024-06-25T21:46:18.000;20.90;0.000;2458.000;11.500
2024-06-26T01:46:23.000;2024-06-25T21:46:23.000;20.90;0.000;2452.000;11.500
2024-06-26T01:46:28.000;2024-06-25T21:46:28.000;20.90;0.000;2458.000;11.500
2024-06-26T01:46:33.000;2024-06-25T21:46:33.000;20.60;0.000;2452.000;11.500
2024-06-26T01:46:38.000;2024-06-25T21:46:38.000;20.90;0.000;2456.000;11.500
2024-06-26T01:46:43.000;2024-06-25T21:46:43.000;20.90;0.000;2454.000;11.500
2024-06-26T01:46:48.000;2024-06-25T21:46:48.000;20.90;0.000;2456.000;11.500
2024-06-26T01:46:53.000;2024-06-25T21:46:53.000;20.90;0.000;2452.000;11.500
2024-06-26T01:46:58.000;2024-06-25T21:46:58.000;20.90;0.000;2457.000;11.500
2024-06-26T01:47:03.000;2024-06-25T21:47:03.000;20.60;0.000;2451.000;11.500
2024-06-26T01:47:08.000;2024-06-25T21:47:08.000;20.90;0.000;2458.000;11.500
2024-06-26T01:47:13.000;2024-06-25T21:47:13.000;20.90;0.000;2452.000;11.500
2024-06-26T01:47:18.000;2024-06-25T21:47:18.000;20.60;0.000;2457.000;11.500
2024-06-26T01:47:23.000;2024-06-25T21:47:23.000;20.90;0.000;2452.000;11.500
2024-06-26T01:47:28.000;2024-06-25T21:47:28.000;20.60;0.000;2454.000;11.500
2024-06-26T01:47:33.000;2024-06-25T21:47:33.000;20.90;0.000;2453.000;11.500
2024-06-26T01:47:38.000;2024-06-25T21:47:38.000;20.90;0.000;2455.000;11.500
2024-06-26T01:47:43.000;2024-06-25T21:47:43.000;20.60;0.000;2452.000;11.500
2024-06-26T01:47:48.000;2024-06-25T21:47:48.000;20.90;0.000;2456.000;11.500
2024-06-26T01:47:53.000;2024-06-25T21:47:53.000;20.90;0.000;2451.000;11.500
2024-06-26T01:47:58.000;2024-06-25T21:47:58.000;20.90;0.000;2456.000;11.500
2024-06-26T01:48:03.000;2024-06-25T21:48:03.000;20.90;0.000;2452.000;11.500
2024-06-26T01:48:08.000;2024-06-25T21:48:08.000;20.90;0.000;2454.000;11.500
2024-06-26T01:48:13.000;2024-06-25T21:48:13.000;20.90;0.000;2454.000;11.500
2024-06-26T01:48:18.000;2024-06-25T21:48:18.000;20.60;0.000;2453.000;11.500
2024-06-26T01:48:23.000;2024-06-25T21:48:23.000;20.90;0.000;2453.000;11.500
2024-06-26T01:48:28.000;2024-06-25T21:48:28.000;20.90;0.000;2455.000;11.500
2024-06-26T01:48:33.000;2024-06-25T21:48:33.000;20.60;0.000;2451.000;11.500
2024-06-26T01:48:38.000;2024-06-25T21:48:38.000;20.90;0.000;2455.000;11.500
2024-06-26T01:48:43.000;2024-06-25T21:48:43.000;20.90;0.000;2451.000;11.500
2024-06-26T01:48:48.000;2024-06-25T21:48:48.000;20.90;0.000;2455.000;11.500
2024-06-26T01:48:53.000;2024-06-25T21:48:53.000;20.90;0.000;2452.000;11.500
2024-06-26T01:48:58.000;2024-06-25T21:48:58.000;20.90;0.000;2453.000;11.500
2024-06-26T01:49:03.000;2024-06-25T21:49:03.000;20.60;0.000;2455.000;11.500
2024-06-26T01:49:08.000;2024-06-25T21:49:08.000;20.90;0.000;2453.000;11.500
2024-06-26T01:49:13.000;2024-06-25T21:49:13.000;20.90;0.000;2453.000;11.500
2024-06-26T01:49:18.000;2024-06-25T21:49:18.000;20.90;0.000;2454.000;11.500
2024-06-26T01:49:23.000;2024-06-25T21:49:23.000;20.90;0.000;2451.000;11.500
2024-06-26T01:49:28.000;2024-06-25T21:49:28.000;20.60;0.000;2455.000;11.500
2024-06-26T01:49:33.000;2024-06-25T21:49:33.000;20.90;0.000;2452.000;11.500
2024-06-26T01:49:38.000;2024-06-25T21:49:38.000;20.90;0.000;2455.000;11.500
2024-06-26T01:49:43.000;2024-06-25T21:49:43.000;20.90;0.000;2452.000;11.500
2024-06-26T01:49:48.000;2024-06-25T21:49:48.000;20.90;0.000;2452.000;11.500
2024-06-26T01:49:53.000;2024-06-25T21:49:53.000;20.90;0.000;2454.000;11.500
2024-06-26T01:49:58.000;2024-06-25T21:49:58.000;20.90;0.000;2452.000;11.500
2024-06-26T01:50:03.000;2024-06-25T21:50:03.000;20.60;0.000;2453.000;11.500
2024-06-26T01:50:08.000;2024-06-25T21:50:08.000;20.90;0.000;2454.000;11.500
2024-06-26T01:50:13.000;2024-06-25T21:50:13.000;20.60;0.000;2451.000;11.500
2024-06-26T01:50:18.000;2024-06-25T21:50:18.000;20.90;0.000;2454.000;11.500
2024-06-26T01:50:23.000;2024-06-25T21:50:23.000;20.60;0.000;2453.000;11.500
2024-06-26T01:50:28.000;2024-06-25T21:50:28.000;20.60;0.000;2453.000;11.500
2024-06-26T01:50:33.000;2024-06-25T21:50:33.000;20.60;0.000;2454.000;11.500
2024-06-26T01:50:38.000;2024-06-25T21:50:38.000;20.90;0.000;2451.000;11.500
2024-06-26T01:50:43.000;2024-06-25T21:50:43.000;20.90;0.000;2455.000;11.500
2024-06-26T01:50:48.000;2024-06-25T21:50:48.000;20.90;0.000;2453.000;11.500
2024-06-26T01:50:53.000;2024-06-25T21:50:53.000;20.90;0.000;2452.000;11.500
2024-06-26T01:50:58.000;2024-06-25T21:50:58.000;20.60;0.000;2453.000;11.500
2024-06-26T01:51:03.000;2024-06-25T21:51:03.000;20.90;0.000;2453.000;11.500
2024-06-26T01:51:08.000;2024-06-25T21:51:08.000;20.90;0.000;2453.000;11.500
2024-06-26T01:51:13.000;2024-06-25T21:51:13.000;20.60;0.000;2454.000;11.500
2024-06-26T01:51:18.000;2024-06-25T21:51:18.000;20.90;0.000;2452.000;11.500
2024-06-26T01:51:23.000;2024-06-25T21:51:23.000;20.90;0.000;2455.000;11.500
2024-06-26T01:51:28.000;2024-06-25T21:51:28.000;20.90;0.000;2452.000;11.500
2024-06-26T01:51:33.000;2024-06-25T21:51:33.000;20.60;0.000;2454.000;11.500
2024-06-26T01:51:38.000;2024-06-25T21:51:38.000;20.90;0.000;2452.000;11.500
2024-06-26T01:51:43.000;2024-06-25T21:51:43.000;20.60;0.000;2452.000;11.500
2024-06-26T01:51:48.000;2024-06-25T21:51:48.000;20.60;0.000;2454.000;11.500
2024-06-26T01:51:53.000;2024-06-25T21:51:53.000;20.90;0.000;2454.000;11.500
2024-06-26T01:51:58.000;2024-06-25T21:51:58.000;20.60;0.000;2453.000;11.500
2024-06-26T01:52:03.000;2024-06-25T21:52:03.000;20.60;0.000;2455.000;11.500
2024-06-26T01:52:08.000;2024-06-25T21:52:08.000;20.90;0.000;2452.000;11.500
2024-06-26T01:52:13.000;2024-06-25T21:52:13.000;20.60;0.000;2456.000;11.500
2024-06-26T01:52:18.000;2024-06-25T21:52:18.000;20.90;0.000;2451.000;11.500
2024-06-26T01:52:23.000;2024-06-25T21:52:23.000;20.60;0.000;2455.000;11.500
2024-06-26T01:52:28.000;2024-06-25T21:52:28.000;20.60;0.000;2453.000;11.500
2024-06-26T01:52:33.000;2024-06-25T21:52:33.000;20.90;0.000;2454.000;11.500
2024-06-26T01:52:38.000;2024-06-25T21:52:38.000;20.90;0.000;2454.000;11.500
2024-06-26T01:52:43.000;2024-06-25T21:52:43.000;20.90;0.000;2454.000;11.500
2024-06-26T01:52:48.000;2024-06-25T21:52:48.000;20.90;0.000;2453.000;11.500
2024-06-26T01:52:53.000;2024-06-25T21:52:53.000;20.60;0.000;2456.000;11.500
2024-06-26T01:52:58.000;2024-06-25T21:52:58.000;20.90;0.000;2451.000;11.500
2024-06-26T01:53:03.000;2024-06-25T21:53:03.000;20.90;0.000;2456.000;11.500
2024-06-26T01:53:08.000;2024-06-25T21:53:08.000;20.60;0.000;2452.000;11.500
2024-06-26T01:53:13.000;2024-06-25T21:53:13.000;20.60;0.000;2454.000;11.500
2024-06-26T01:53:18.000;2024-06-25T21:53:18.000;20.60;0.000;2453.000;11.500
2024-06-26T01:53:23.000;2024-06-25T21:53:23.000;20.90;0.000;2454.000;11.500
2024-06-26T01:53:28.000;2024-06-25T21:53:28.000;20.90;0.000;2454.000;11.500
2024-06-26T01:53:33.000;2024-06-25T21:53:33.000;20.60;0.000;2456.000;11.500
2024-06-26T01:53:38.000;2024-06-25T21:53:38.000;20.60;0.000;2452.000;11.500
2024-06-26T01:53:43.000;2024-06-25T21:53:43.000;20.60;0.000;2457.000;11.500
2024-06-26T01:53:48.000;2024-06-25T21:53:48.000;20.60;0.000;2451.000;11.500
2024-06-26T01:53:53.000;2024-06-25T21:53:53.000;20.90;0.000;2457.000;11.500
2024-06-26T01:53:58.000;2024-06-25T21:53:58.000;20.90;0.000;2452.000;11.500
2024-06-26T01:54:03.000;2024-06-25T21:54:03.000;20.60;0.000;2455.000;11.500
2024-06-26T01:54:08.000;2024-06-25T21:54:08.000;20.90;0.000;2453.000;11.500
2024-06-26T01:54:13.000;2024-06-25T21:54:13.000;20.60;0.000;2456.000;11.500
2024-06-26T01:54:18.000;2024-06-25T21:54:18.000;20.90;0.000;2453.000;11.500
2024-06-26T01:54:23.000;2024-06-25T21:54:23.000;20.60;0.000;2457.000;11.500
2024-06-26T01:54:28.000;2024-06-25T21:54:28.000;20.90;0.000;2452.000;11.500
2024-06-26T01:54:33.000;2024-06-25T21:54:33.000;20.60;0.000;2458.000;11.500
2024-06-26T01:54:38.000;2024-06-25T21:54:38.000;20.90;0.000;2453.000;11.500
2024-06-26T01:54:43.000;2024-06-25T21:54:43.000;20.90;0.000;2457.000;11.500
2024-06-26T01:54:48.000;2024-06-25T21:54:48.000;20.60;0.000;2453.000;11.500
2024-06-26T01:54:53.000;2024-06-25T21:54:53.000;20.90;0.000;2456.000;11.500
2024-06-26T01:54:58.000;2024-06-25T21:54:58.000;20.90;0.000;2454.000;11.500
2024-06-26T01:55:03.000;2024-06-25T21:55:03.000;20.90;0.000;2458.000;11.500
2024-06-26T01:55:08.000;2024-06-25T21:55:08.000;20.60;0.000;2453.000;11.500
2024-06-26T01:55:13.000;2024-06-25T21:55:13.000;20.90;0.000;2458.000;11.500
2024-06-26T01:55:18.000;2024-06-25T21:55:18.000;20.90;0.000;2451.000;11.500
2024-06-26T01:55:23.000;2024-06-25T21:55:23.000;20.90;0.000;2459.000;11.500
2024-06-26T01:55:28.000;2024-06-25T21:55:28.000;20.90;0.000;2452.000;11.500
2024-06-26T01:55:33.000;2024-06-25T21:55:33.000;20.90;0.000;2458.000;11.500
2024-06-26T01:55:38.000;2024-06-25T21:55:38.000;20.90;0.000;2453.000;11.500
2024-06-26T01:55:43.000;2024-06-25T21:55:43.000;20.60;0.000;2458.000;11.500
2024-06-26T01:55:48.000;2024-06-25T21:55:48.000;20.60;0.000;2454.000;11.500
2024-06-26T01:55:53.000;2024-06-25T21:55:53.000;20.90;0.000;2459.000;11.500
2024-06-26T01:55:58.000;2024-06-25T21:55:58.000;20.60;0.000;2453.000;11.500
2024-06-26T01:56:03.000;2024-06-25T21:56:03.000;20.90;0.000;2460.000;11.500
2024-06-26T01:56:08.000;2024-06-25T21:56:08.000;20.60;0.000;2452.000;11.500
2024-06-26T01:56:13.000;2024-06-25T21:56:13.000;20.60;0.000;2461.000;11.500
2024-06-26T01:56:18.000;2024-06-25T21:56:18.000;20.90;0.000;2454.000;11.500
2024-06-26T01:56:23.000;2024-06-25T21:56:23.000;20.60;0.000;2459.000;11.500
2024-06-26T01:56:28.000;2024-06-25T21:56:28.000;20.60;0.000;2453.000;11.500
2024-06-26T01:56:33.000;2024-06-25T21:56:33.000;20.90;0.000;2460.000;11.500
2024-06-26T01:56:38.000;2024-06-25T21:56:38.000;20.90;0.000;2455.000;11.500
2024-06-26T01:56:43.000;2024-06-25T21:56:43.000;20.60;0.000;2461.000;11.500
2024-06-26T01:56:48.000;2024-06-25T21:56:48.000;20.90;0.000;2453.000;11.500
2024-06-26T01:56:53.000;2024-06-25T21:56:53.000;20.90;0.000;2463.000;11.500
2024-06-26T01:56:58.000;2024-06-25T21:56:58.000;20.90;0.000;2453.000;11.500
2024-06-26T01:57:03.000;2024-06-25T21:57:03.000;20.60;0.000;2462.000;11.500
2024-06-26T01:57:08.000;2024-06-25T21:57:08.000;20.90;0.000;2455.000;11.500
2024-06-26T01:57:13.000;2024-06-25T21:57:13.000;20.90;0.000;2460.000;11.500
2024-06-26T01:57:18.000;2024-06-25T21:57:18.000;20.60;0.000;2455.000;11.500
2024-06-26T01:57:23.000;2024-06-25T21:57:23.000;20.60;0.000;2462.000;11.500
2024-06-26T01:57:28.000;2024-06-25T21:57:28.000;20.60;0.000;2455.000;11.500
2024-06-26T01:57:33.000;2024-06-25T21:57:33.000;20.60;0.000;2463.000;11.500
2024-06-26T01:57:38.000;2024-06-25T21:57:38.000;20.60;0.000;2454.000;11.500
2024-06-26T01:57:43.000;2024-06-25T21:57:43.000;20.60;0.000;2464.000;11.490
2024-06-26T01:57:48.000;2024-06-25T21:57:48.000;20.60;0.000;2454.000;11.500
2024-06-26T01:57:53.000;2024-06-25T21:57:53.000;20.60;0.000;2462.000;11.500
2024-06-26T01:57:58.000;2024-06-25T21:57:58.000;20.90;0.000;2455.000;11.500
2024-06-26T01:58:03.000;2024-06-25T21:58:03.000;20.60;0.000;2462.000;11.500
2024-06-26T01:58:08.000;2024-06-25T21:58:08.000;20.90;0.000;2456.000;11.500
2024-06-26T01:58:13.000;2024-06-25T21:58:13.000;20.60;0.000;2463.000;11.500
2024-06-26T01:58:18.000;2024-06-25T21:58:18.000;20.90;0.000;2455.000;11.500
2024-06-26T01:58:23.000;2024-06-25T21:58:23.000;20.60;0.000;2464.000;11.490
2024-06-26T01:58:28.000;2024-06-25T21:58:28.000;20.60;0.000;2454.000;11.500
2024-06-26T01:58:33.000;2024-06-25T21:58:33.000;20.60;0.000;2466.000;11.490
2024-06-26T01:58:38.000;2024-06-25T21:58:38.000;20.60;0.000;2455.000;11.500
2024-06-26T01:58:43.000;2024-06-25T21:58:43.000;20.60;0.000;2464.000;11.490
2024-06-26T01:58:48.000;2024-06-25T21:58:48.000;20.60;0.000;2456.000;11.500
2024-06-26T01:58:53.000;2024-06-25T21:58:53.000;20.90;0.000;2464.000;11.490
2024-06-26T01:58:58.000;2024-06-25T21:58:58.000;20.90;0.000;2457.000;11.500
2024-06-26T01:59:03.000;2024-06-25T21:59:03.000;20.90;0.000;2465.000;11.490
2024-06-26T01:59:08.000;2024-06-25T21:59:08.000;20.90;0.000;2455.000;11.500
2024-06-26T01:59:13.000;2024-06-25T21:59:13.000;20.60;0.000;2466.000;11.490
2024-06-26T01:59:18.000;2024-06-25T21:59:18.000;20.60;0.000;2456.000;11.500
2024-06-26T01:59:23.000;2024-06-25T21:59:23.000;20.90;0.000;2466.000;11.490
2024-06-26T01:59:28.000;2024-06-25T21:59:28.000;20.90;0.000;2457.000;11.500
2024-06-26T01:59:33.000;2024-06-25T21:59:33.000;20.60;0.000;2464.000;11.490
2024-06-26T01:59:38.000;2024-06-25T21:59:38.000;20.60;0.000;2457.000;11.500
2024-06-26T01:59:43.000;2024-06-25T21:59:43.000;20.60;0.000;2465.000;11.490
2024-06-26T01:59:48.000;2024-06-25T21:59:48.000;20.60;0.000;2459.000;11.500
2024-06-26T01:59:53.000;2024-06-25T21:59:53.000;20.90;0.000;2466.000;11.490
2024-06-26T01:59:58.000;2024-06-25T21:59:58.000;20.90;0.000;2457.000;11.500
2024-06-26T02:00:03.000;2024-06-25T22:00:03.000;20.90;0.000;2467.000;11.490
2024-06-26T02:00:08.000;2024-06-25T22:00:08.000;20.60;0.000;2457.000;11.500
2024-06-26T02:00:13.000;2024-06-25T22:00:13.000;20.90;0.000;2466.000;11.490
2024-06-26T02:00:18.000;2024-06-25T22:00:18.000;20.60;0.000;2458.000;11.500
2024-06-26T02:00:23.000;2024-06-25T22:00:23.000;20.90;0.000;2465.000;11.490
2024-06-26T02:00:28.000;2024-06-25T22:00:28.000;20.60;0.000;2459.000;11.500
2024-06-26T02:00:33.000;2024-06-25T22:00:33.000;20.90;0.000;2466.000;11.490
2024-06-26T02:00:38.000;2024-06-25T22:00:38.000;20.90;0.000;2459.000;11.500
2024-06-26T02:00:43.000;2024-06-25T22:00:43.000;20.60;0.000;2467.000;11.490
2024-06-26T02:00:48.000;2024-06-25T22:00:48.000;20.60;0.000;2457.000;11.500
2024-06-26T02:00:53.000;2024-06-25T22:00:53.000;20.60;0.000;2468.000;11.490
2024-06-26T02:00:58.000;2024-06-25T22:00:58.000;20.60;0.000;2458.000;11.500
2024-06-26T02:01:03.000;2024-06-25T22:01:03.000;20.90;0.000;2466.000;11.490
2024-06-26T02:01:08.000;2024-06-25T22:01:08.000;20.90;0.000;2460.000;11.500
2024-06-26T02:01:13.000;2024-06-25T22:01:13.000;20.60;0.000;2465.000;11.490
2024-06-26T02:01:18.000;2024-06-25T22:01:18.000;20.60;0.000;2461.000;11.500
2024-06-26T02:01:23.000;2024-06-25T22:01:23.000;20.90;0.000;2466.000;11.490
2024-06-26T02:01:28.000;2024-06-25T22:01:28.000;20.60;0.000;2460.000;11.500
2024-06-26T02:01:33.000;2024-06-25T22:01:33.000;20.60;0.000;2468.000;11.490
2024-06-26T02:01:38.000;2024-06-25T22:01:38.000;20.60;0.000;2459.000;11.500
2024-06-26T02:01:43.000;2024-06-25T22:01:43.000;20.60;0.000;2468.000;11.490
2024-06-26T02:01:48.000;2024-06-25T22:01:48.000;20.60;0.000;2460.000;11.500
2024-06-26T02:01:53.000;2024-06-25T22:01:53.000;20.60;0.000;2466.000;11.490
2024-06-26T02:01:58.000;2024-06-25T22:01:58.000;20.60;0.000;2461.000;11.500
2024-06-26T02:02:03.000;2024-06-25T22:02:03.000;20.60;0.000;2466.000;11.490
2024-06-26T02:02:08.000;2024-06-25T22:02:08.000;20.60;0.000;2463.000;11.500
2024-06-26T02:02:13.000;2024-06-25T22:02:13.000;20.60;0.000;2467.000;11.490
2024-06-26T02:02:18.000;2024-06-25T22:02:18.000;20.60;0.000;2461.000;11.500
2024-06-26T02:02:23.000;2024-06-25T22:02:23.000;20.60;0.000;2468.000;11.490
2024-06-26T02:02:28.000;2024-06-25T22:02:28.000;20.60;0.000;2462.000;11.500
2024-06-26T02:02:33.000;2024-06-25T22:02:33.000;20.60;0.000;2466.000;11.490
2024-06-26T02:02:38.000;2024-06-25T22:02:38.000;20.60;0.000;2463.000;11.500
2024-06-26T02:02:43.000;2024-06-25T22:02:43.000;20.60;0.000;2464.000;11.490
2024-06-26T02:02:48.000;2024-06-25T22:02:48.000;20.90;0.000;2464.000;11.490
2024-06-26T02:02:53.000;2024-06-25T22:02:53.000;20.60;0.000;2465.000;11.490
2024-06-26T02:02:58.000;2024-06-25T22:02:58.000;20.60;0.000;2465.000;11.490
2024-06-26T02:03:03.000;2024-06-25T22:03:03.000;20.60;0.000;2466.000;11.490
2024-06-26T02:03:08.000;2024-06-25T22:03:08.000;20.90;0.000;2462.000;11.500
2024-06-26T02:03:13.000;2024-06-25T22:03:13.000;20.90;0.000;2467.000;11.490
2024-06-26T02:03:18.000;2024-06-25T22:03:18.000;20.90;0.000;2463.000;11.500
2024-06-26T02:03:23.000;2024-06-25T22:03:23.000;20.90;0.000;2464.000;11.490
2024-06-26T02:03:28.000;2024-06-25T22:03:28.000;20.60;0.000;2464.000;11.490
2024-06-26T02:03:33.000;2024-06-25T22:03:33.000;20.90;0.000;2464.000;11.490
2024-06-26T02:03:38.000;2024-06-25T22:03:38.000;20.60;0.000;2465.000;11.490
2024-06-26T02:03:43.000;2024-06-25T22:03:43.000;20.90;0.000;2465.000;11.490
2024-06-26T02:03:48.000;2024-06-25T22:03:48.000;20.90;0.000;2463.000;11.500
2024-06-26T02:03:53.000;2024-06-25T22:03:53.000;20.90;0.000;2465.000;11.490
2024-06-26T02:03:58.000;2024-06-25T22:03:58.000;20.60;0.000;2463.000;11.500
2024-06-26T02:04:03.000;2024-06-25T22:04:03.000;20.60;0.000;2465.000;11.490
2024-06-26T02:04:08.000;2024-06-25T22:04:08.000;20.60;0.000;2465.000;11.490
2024-06-26T02:04:13.000;2024-06-25T22:04:13.000;20.90;0.000;2462.000;11.500
2024-06-26T02:04:18.000;2024-06-25T22:04:18.000;20.90;0.000;2466.000;11.490
2024-06-26T02:04:23.000;2024-06-25T22:04:23.000;20.90;0.000;2463.000;11.500
2024-06-26T02:04:28.000;2024-06-25T22:04:28.000;20.90;0.000;2466.000;11.490
2024-06-26T02:04:33.000;2024-06-25T22:04:33.000;20.60;0.000;2464.000;11.490
2024-06-26T02:04:38.000;2024-06-25T22:04:38.000;20.90;0.000;2465.000;11.490
2024-06-26T02:04:43.000;2024-06-25T22:04:43.000;20.60;0.000;2464.000;11.490
2024-06-26T02:04:48.000;2024-06-25T22:04:48.000;20.60;0.000;2464.000;11.490
2024-06-26T02:04:53.000;2024-06-25T22:04:53.000;20.60;0.000;2462.000;11.500
2024-06-26T02:04:58.000;2024-06-25T22:04:58.000;20.60;0.000;2466.000;11.490
2024-06-26T02:05:03.000;2024-06-25T22:05:03.000;20.90;0.000;2461.000;11.500
2024-06-26T02:05:08.000;2024-06-25T22:05:08.000;20.90;0.000;2467.000;11.490
2024-06-26T02:05:13.000;2024-06-25T22:05:13.000;20.60;0.000;2462.000;11.500
2024-06-26T02:05:18.000;2024-06-25T22:05:18.000;20.60;0.000;2466.000;11.490
2024-06-26T02:05:23.000;2024-06-25T22:05:23.000;20.60;0.000;2464.000;11.490
2024-06-26T02:05:28.000;2024-06-25T22:05:28.000;20.60;0.000;2464.000;11.490
2024-06-26T02:05:33.000;2024-06-25T22:05:33.000;20.60;0.000;2465.000;11.490
2024-06-26T02:05:38.000;2024-06-25T22:05:38.000;20.90;0.000;2464.000;11.490
2024-06-26T02:05:43.000;2024-06-25T22:05:43.000;20.60;0.000;2463.000;11.500
2024-06-26T02:05:48.000;2024-06-25T22:05:48.000;20.60;0.000;2466.000;11.490
2024-06-26T02:05:53.000;2024-06-25T22:05:53.000;20.60;0.000;2462.000;11.500
2024-06-26T02:05:58.000;2024-06-25T22:05:58.000;20.90;0.000;2466.000;11.490
2024-06-26T02:06:03.000;2024-06-25T22:06:03.000;20.90;0.000;2463.000;11.500
2024-06-26T02:06:08.000;2024-06-25T22:06:08.000;20.90;0.000;2465.000;11.490
2024-06-26T02:06:13.000;2024-06-25T22:06:13.000;20.60;0.000;2464.000;11.490
2024-06-26T02:06:18.000;2024-06-25T22:06:18.000;20.60;0.000;2464.000;11.490
2024-06-26T02:06:23.000;2024-06-25T22:06:23.000;20.90;0.000;2464.000;11.490
2024-06-26T02:06:28.000;2024-06-25T22:06:28.000;20.60;0.000;2466.000;11.490
2024-06-26T02:06:33.000;2024-06-25T22:06:33.000;20.60;0.000;2462.000;11.500
2024-06-26T02:06:38.000;2024-06-25T22:06:38.000;20.60;0.000;2467.000;11.490
2024-06-26T02:06:43.000;2024-06-25T22:06:43.000;20.60;0.000;2462.000;11.500
2024-06-26T02:06:48.000;2024-06-25T22:06:48.000;20.60;0.000;2467.000;11.490
2024-06-26T02:06:53.000;2024-06-25T22:06:53.000;20.90;0.000;2462.000;11.500
2024-06-26T02:06:58.000;2024-06-25T22:06:58.000;20.60;0.000;2465.000;11.490
2024-06-26T02:07:03.000;2024-06-25T22:07:03.000;20.90;0.000;2462.000;11.500
2024-06-26T02:07:08.000;2024-06-25T22:07:08.000;20.60;0.000;2466.000;11.490
2024-06-26T02:07:13.000;2024-06-25T22:07:13.000;20.90;0.000;2461.000;11.500
2024-06-26T02:07:18.000;2024-06-25T22:07:18.000;20.60;0.000;2466.000;11.490
2024-06-26T02:07:23.000;2024-06-25T22:07:23.000;20.60;0.000;2459.000;11.500
2024-06-26T02:07:28.000;2024-06-25T22:07:28.000;20.90;0.000;2468.000;11.490
2024-06-26T02:07:33.000;2024-06-25T22:07:33.000;20.60;0.000;2460.000;11.500
2024-06-26T02:07:38.000;2024-06-25T22:07:38.000;20.60;0.000;2468.000;11.490
2024-06-26T02:07:43.000;2024-06-25T22:07:43.000;20.90;0.000;2461.000;11.500
2024-06-26T02:07:48.000;2024-06-25T22:07:48.000;20.60;0.000;2465.000;11.490
2024-06-26T02:07:53.000;2024-06-25T22:07:53.000;20.90;0.000;2461.000;11.500
2024-06-26T02:07:58.000;2024-06-25T22:07:58.000;20.60;0.000;2466.000;11.490
2024-06-26T02:08:03.000;2024-06-25T22:08:03.000;20.60;0.000;2458.000;11.500
2024-06-26T02:08:08.000;2024-06-25T22:08:08.000;20.60;0.000;2467.000;11.490
2024-06-26T02:08:13.000;2024-06-25T22:08:13.000;20.60;0.000;2458.000;11.500
2024-06-26T02:08:18.000;2024-06-25T22:08:18.000;20.90;0.000;2468.000;11.490
2024-06-26T02:08:23.000;2024-06-25T22:08:23.000;20.60;0.000;2458.000;11.500
2024-06-26T02:08:28.000;2024-06-25T22:08:28.000;20.60;0.000;2467.000;11.490
2024-06-26T02:08:33.000;2024-06-25T22:08:33.000;20.90;0.000;2459.000;11.500
2024-06-26T02:08:38.000;2024-06-25T22:08:38.000;20.60;0.000;2465.000;11.490
2024-06-26T02:08:43.000;2024-06-25T22:08:43.000;20.60;0.000;2459.000;11.500
2024-06-26T02:08:48.000;2024-06-25T22:08:48.000;20.60;0.000;2466.000;11.490
2024-06-26T02:08:53.000;2024-06-25T22:08:53.000;20.60;0.000;2457.000;11.500
2024-06-26T02:08:58.000;2024-06-25T22:08:58.000;20.60;0.000;2468.000;11.490
